student_username,student_idnumber,firstname,lastname,current_academic_year,target_academic_year,current_board_code,current_school_code,current_medium_code,current_grade_code,current_stream_code,current_division_code,current_cohort_code,result_status,promotion_decision,target_board_code,target_school_code,target_medium_code,target_grade_code,target_stream_code,target_division_code,target_cohort_code,new_roll_no,effective_date,remove_from_previous_cohort,update_user_profile,notify_parent,remarks
dps.stu.00142,DPS26-00142,Khushi,Shah,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00143,DPS26-00143,Ved,Desai,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00144,DPS26-00144,Niyati,Mehta,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00145,DPS26-00145,Jay,Joshi,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00146,DPS26-00146,Aarohi,Trivedi,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00147,DPS26-00147,Samarth,Parmar,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00148,DPS26-00148,Tanvi,Solanki,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00149,DPS26-00149,Rohan,Thakkar,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00150,DPS26-00150,Bhakti,Prajapati,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00151,DPS26-00151,Aarav,Chauhan,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00152,DPS26-00152,Aditi,Rathod,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00153,DPS26-00153,Vihaan,Vyas,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00154,DPS26-00154,Ananya,Dave,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00155,DPS26-00155,Ishaan,Bhatt,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00156,DPS26-00156,Diya,Panchal,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00157,DPS26-00157,Kabir,Makwana,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00158,DPS26-00158,Myra,Jadeja,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00159,DPS26-00159,Reyansh,Gohil,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00160,DPS26-00160,Saanvi,Barot,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,C,DPS-2026-GSEB-ENG-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,C,DPS-2027-GSEB-ENG-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00161,DPS26-00161,Krish,Patel,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00162,DPS26-00162,Riya,Shah,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00163,DPS26-00163,Arjun,Desai,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00164,DPS26-00164,Avni,Mehta,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00165,DPS26-00165,Vivaan,Joshi,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00166,DPS26-00166,Ira,Trivedi,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00167,DPS26-00167,Dhruv,Parmar,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00168,DPS26-00168,Kavya,Solanki,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00169,DPS26-00169,Atharv,Thakkar,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00170,DPS26-00170,Nisha,Prajapati,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00171,DPS26-00171,Parth,Chauhan,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00172,DPS26-00172,Jiya,Rathod,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00173,DPS26-00173,Dev,Vyas,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00174,DPS26-00174,Mahi,Dave,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00175,DPS26-00175,Neil,Bhatt,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00176,DPS26-00176,Tara,Panchal,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00177,DPS26-00177,Harsh,Makwana,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00178,DPS26-00178,Aesha,Jadeja,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00179,DPS26-00179,Yash,Gohil,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00180,DPS26-00180,Kiara,Barot,2026-2027,2027-2028,GSEB,DPS,HIN,STD01,GEN,C,DPS-2026-GSEB-HIN-STD01-GEN-C,PENDING,PROMOTED,GSEB,DPS,HIN,STD02,GEN,C,DPS-2027-GSEB-HIN-STD02-GEN-C,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00181,DPS26-00181,Rudra,Patel,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00182,DPS26-00182,Janvi,Shah,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00183,DPS26-00183,Om,Desai,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00184,DPS26-00184,Pihu,Mehta,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00185,DPS26-00185,Manan,Joshi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00186,DPS26-00186,Hetvi,Trivedi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00187,DPS26-00187,Aryan,Parmar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00188,DPS26-00188,Prisha,Solanki,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00189,DPS26-00189,Shaurya,Thakkar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00190,DPS26-00190,Riddhi,Prajapati,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00191,DPS26-00191,Darsh,Chauhan,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00192,DPS26-00192,Khushi,Rathod,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00193,DPS26-00193,Ved,Vyas,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00194,DPS26-00194,Niyati,Dave,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00195,DPS26-00195,Jay,Bhatt,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00196,DPS26-00196,Aarohi,Panchal,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00197,DPS26-00197,Samarth,Makwana,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00198,DPS26-00198,Tanvi,Jadeja,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00199,DPS26-00199,Rohan,Gohil,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00200,DPS26-00200,Bhakti,Barot,2026-2027,2027-2028,GSEB,DPS,GUJ,STD01,GEN,D,DPS-2026-GSEB-GUJ-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD02,GEN,D,DPS-2027-GSEB-GUJ-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00201,DPS26-00201,Aarav,Patel,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00202,DPS26-00202,Aditi,Shah,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00203,DPS26-00203,Vihaan,Desai,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00204,DPS26-00204,Ananya,Mehta,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00205,DPS26-00205,Ishaan,Joshi,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00206,DPS26-00206,Diya,Trivedi,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00207,DPS26-00207,Kabir,Parmar,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00208,DPS26-00208,Myra,Solanki,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00209,DPS26-00209,Reyansh,Thakkar,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00210,DPS26-00210,Saanvi,Prajapati,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00211,DPS26-00211,Krish,Chauhan,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.00212,DPS26-00212,Riya,Rathod,2026-2027,2027-2028,GSEB,DPS,ENG,STD01,GEN,D,DPS-2026-GSEB-ENG-STD01-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD02,GEN,D,DPS-2027-GSEB-ENG-STD02-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
