student_username,student_idnumber,firstname,lastname,current_academic_year,target_academic_year,current_board_code,current_school_code,current_medium_code,current_grade_code,current_stream_code,current_division_code,current_cohort_code,result_status,promotion_decision,target_board_code,target_school_code,target_medium_code,target_grade_code,target_stream_code,target_division_code,target_cohort_code,new_roll_no,effective_date,remove_from_previous_cohort,update_user_profile,notify_parent,remarks
dps.stu.02704,DPS26-02704,Ananya,Mehta,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02705,DPS26-02705,Ishaan,Joshi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02706,DPS26-02706,Diya,Trivedi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02707,DPS26-02707,Kabir,Parmar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02708,DPS26-02708,Myra,Solanki,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02709,DPS26-02709,Reyansh,Thakkar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02710,DPS26-02710,Saanvi,Prajapati,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02711,DPS26-02711,Krish,Chauhan,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02712,DPS26-02712,Riya,Rathod,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02713,DPS26-02713,Arjun,Vyas,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02714,DPS26-02714,Avni,Dave,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02715,DPS26-02715,Vivaan,Bhatt,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02716,DPS26-02716,Ira,Panchal,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02717,DPS26-02717,Dhruv,Makwana,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02718,DPS26-02718,Kavya,Jadeja,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02719,DPS26-02719,Atharv,Gohil,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02720,DPS26-02720,Nisha,Barot,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,D,DPS-2026-GSEB-GUJ-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,D,DPS-2027-GSEB-GUJ-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02721,DPS26-02721,Parth,Patel,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02722,DPS26-02722,Jiya,Shah,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02723,DPS26-02723,Dev,Desai,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02724,DPS26-02724,Mahi,Mehta,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02725,DPS26-02725,Neil,Joshi,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02726,DPS26-02726,Tara,Trivedi,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02727,DPS26-02727,Harsh,Parmar,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02728,DPS26-02728,Aesha,Solanki,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02729,DPS26-02729,Yash,Thakkar,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02730,DPS26-02730,Kiara,Prajapati,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02731,DPS26-02731,Rudra,Chauhan,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02732,DPS26-02732,Janvi,Rathod,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02733,DPS26-02733,Om,Vyas,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02734,DPS26-02734,Pihu,Dave,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02735,DPS26-02735,Manan,Bhatt,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02736,DPS26-02736,Hetvi,Panchal,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02737,DPS26-02737,Aryan,Makwana,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02738,DPS26-02738,Prisha,Jadeja,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02739,DPS26-02739,Shaurya,Gohil,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02740,DPS26-02740,Riddhi,Barot,2026-2027,2027-2028,GSEB,DPS,ENG,STD08,GEN,D,DPS-2026-GSEB-ENG-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,ENG,STD09,GEN,D,DPS-2027-GSEB-ENG-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02741,DPS26-02741,Darsh,Patel,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02742,DPS26-02742,Khushi,Shah,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02743,DPS26-02743,Ved,Desai,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02744,DPS26-02744,Niyati,Mehta,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02745,DPS26-02745,Jay,Joshi,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02746,DPS26-02746,Aarohi,Trivedi,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02747,DPS26-02747,Samarth,Parmar,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02748,DPS26-02748,Tanvi,Solanki,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02749,DPS26-02749,Rohan,Thakkar,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02750,DPS26-02750,Bhakti,Prajapati,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02751,DPS26-02751,Aarav,Chauhan,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02752,DPS26-02752,Aditi,Rathod,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02753,DPS26-02753,Vihaan,Vyas,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02754,DPS26-02754,Ananya,Dave,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02755,DPS26-02755,Ishaan,Bhatt,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02756,DPS26-02756,Diya,Panchal,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02757,DPS26-02757,Kabir,Makwana,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02758,DPS26-02758,Myra,Jadeja,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02759,DPS26-02759,Reyansh,Gohil,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02760,DPS26-02760,Saanvi,Barot,2026-2027,2027-2028,GSEB,DPS,HIN,STD08,GEN,D,DPS-2026-GSEB-HIN-STD08-GEN-D,PENDING,PROMOTED,GSEB,DPS,HIN,STD09,GEN,D,DPS-2027-GSEB-HIN-STD09-GEN-D,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02761,DPS26-02761,Krish,Patel,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02762,DPS26-02762,Riya,Shah,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02763,DPS26-02763,Arjun,Desai,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02764,DPS26-02764,Avni,Mehta,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02765,DPS26-02765,Vivaan,Joshi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02766,DPS26-02766,Ira,Trivedi,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02767,DPS26-02767,Dhruv,Parmar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02768,DPS26-02768,Kavya,Solanki,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02769,DPS26-02769,Atharv,Thakkar,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02770,DPS26-02770,Nisha,Prajapati,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02771,DPS26-02771,Parth,Chauhan,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02772,DPS26-02772,Jiya,Rathod,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02773,DPS26-02773,Dev,Vyas,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
dps.stu.02774,DPS26-02774,Mahi,Dave,2026-2027,2027-2028,GSEB,DPS,GUJ,STD08,GEN,E,DPS-2026-GSEB-GUJ-STD08-GEN-E,PENDING,PROMOTED,GSEB,DPS,GUJ,STD09,GEN,E,DPS-2027-GSEB-GUJ-STD09-GEN-E,,2027-04-01,0,0,1,Review Grade 10 stream selection and Grade 12 alumni handling manually.
